labels,balaban,nodes,edges,estrada,narumi,padmakar_ivan,polarity_nr,randic,szeged,wiener,zagreb,schultz,mod_zagreb,hyp_wiener,n_impurity,label_entropy
0,2.3755234789641144,11,11,25.765215,864,104,14,5.253219,236.0,154,50,627,11.000000059604645,344.0,1.4353713907745334,2.0
0,2.98987695851305,17,16,37.8993,16384,240,14,8.06066,776.0,776,68,2900,17.0,3509.0,0.9780155566622415,1.6
0,2.4137616483040967,13,13,30.761335,2304,150,17,6.0722976,368.0,252,62,1005,13.000000059604645,649.0,1.1451104143815827,1.4285714285714286
0,2.2218382770875897,38,38,219.39657200562036,27518828544,1400,52,18.386978,7705.0,6688,168,26130,38.000000059604645,49232.0,1.2751296141322208,1.391304347826087
0,1.9585428933697029,22,23,53.266666,2239488,494,36,10.638089,1661.0,1079,108,4398,21.99999988079071,3842.0,0.7732266742876345,1.2857142857142858
0,2.028227728305569,26,27,62.60816,26873856,690,42,12.569941,2427.0,1693,126,6820,25.999999821186066,6515.0,0.7793498372920851,1.375
0,1.8178108561439221,20,21,48.250656,995328,408,29,9.778718,1304.0,870,96,3616,19.999999821186066,3047.0,0.884183719779189,1.3333333333333333
0,1.9197579140433145,22,23,53.257046,2239488,494,35,10.621253,1684.0,1093,108,4456,21.999999821186066,3915.0,0.7732266742876345,1.2857142857142858
0,1.5191931661837001,17,19,42.99299,497664,309,23,8.326499,839.0,535,90,2420,16.99999988079071,1657.0,1.1660870601063935,1.8333333333333333
0,1.7413567427998848,16,17,39.189445,62208,254,20,7.685872,670.0,475,80,2016,15.99999988079071,1489.0,1.4237949406953987,1.5
0,2.0629531918771797,16,17,99.66110141799003,34992,258,27,7.5029078,764.0,407,84,1710,16.000000178813934,1075.0,1.2987949406953987,1.2727272727272727
0,1.803519095393099,17,19,43.133865,373248,318,32,8.270856,890.0,453,92,2046,17.000000059604645,1157.0,0.8343470230852539,1.7142857142857142
0,1.1951352043899377,26,29,65.7619,429981696,752,36,12.686672,2821.0,1954,138,8626,25.999999821186066,9160.0,1.2304244196889746,1.5714285714285714
0,2.404966384375782,14,15,37.31013,3645,202,28,6.277444,411.0,251,86,1052,14.000000476837158,536.0,1.9852281360342516,2.142857142857143
0,1.5653464909623693,42,45,264.41150087259723,5015306502144,1956,70,20.226784,8569.0,5917,214,24608,42.000000059604645,28699.0,0.9619686986533847,1.4285714285714286
0,1.6042743923259357,39,42,247.13377279711682,626913312768,1698,68,18.743622,6814.0,4648,202,19486,39.00000011920929,20557.0,0.9371948952213989,1.4666666666666666
0,1.4142765441175953,41,45,266.2189103561926,7522959753216,1917,73,19.854107,7768.0,5267,218,22597,41.0,23794.0,0.8275855630406446,1.5
0,1.2484401661202826,32,35,80.145096,10319560704,1164,50,15.291845,5065.0,3311,170,14314,31.99999976158142,16655.0,1.1626878900165245,1.5714285714285714
0,1.5198937744629721,41,44,258.6515478635639,1410554920960,1868,71,19.49331,8502.0,5694,214,23742,41.000000178813934,28455.0,1.2059525340802855,1.4166666666666667
0,1.2027494957099711,26,30,67.83953,967458816,796,41,12.686672,2651.0,1721,148,7913,25.99999988079071,6996.0,1.2304244196889746,1.7142857142857142
0,1.6019412645104754,23,26,58.760033,53747712,610,42,11.220346,1902.0,1039,126,4666,22.999999940395355,3146.0,0.8404914014731814,1.4
0,1.385468780211407,32,35,80.1753,10319560704,1164,53,15.384691,5115.0,3047,170,13010,31.999999701976776,13791.0,1.201597655573916,1.4444444444444444
0,1.4476155866764442,29,32,73.31666,1289945088,966,48,13.8086815,3912.0,2214,158,9560,28.999999821186066,8887.0,1.2804485508971961,1.375
0,1.7713823665626343,16,17,39.19967,62208,254,21,7.68154,616.0,462,80,1976,16.000000059604645,1383.0,1.501614471810182,1.2727272727272727
0,2.5480549681724396,24,24,56.51558,1679616,546,37,11.348971,1800.0,1467,112,5700,24.00000011920929,5871.0,1.0994839817876885,1.3333333333333333
0,1.4171226627572735,25,27,62.36341,35831808,654,40,11.898684,2208.0,1693,132,7275,25.000000059604645,7352.0,1.3541859576379551,1.5384615384615385
0,2.4356060542562084,16,16,92.37750400236646,9216,234,20,7.206125,604.0,460,80,1820,15.999999940395355,1378.0,2.021782221599798,1.5
0,4.221713709086298,14,13,31.536343,972,156,20,6.4507947,315.0,315,60,1138,14.000000238418579,840.0,0.940285958670631,1.2
0,1.5635923516431964,22,24,54.73202,8957952,513,37,10.647866,1598.0,1071,114,4675,22.0,3794.0,1.2433003685389579,1.3846153846153846
0,2.130645047938726,13,14,32.58689,5832,167,20,6.092224,355.0,217,70,945,13.00000011920929,473.0,1.987773371487984,1.1666666666666667
0,2.632679740319319,17,17,40.201042,23328,260,24,7.9852695,557.0,522,80,2022,17.00000023841858,1531.0,1.5451521971989497,1.5384615384615385
0,2.4573270356503194,28,28,64.953476,63700992,750,34,13.600085,2689.0,2424,122,9464,27.99999988079071,11230.0,1.0949143184120973,1.5555555555555556
0,1.5188765449234056,22,24,54.749958,8957952,532,34,10.647867,1765.0,1103,114,4800,22.0,4008.0,0.5746356978376794,1.0
0,1.1787809432423493,38,44,99.089615,15045919506432,1812,77,18.580519,8140.0,4156,218,18963,38.0,17615.0,0.7620063045270338,1.1666666666666667
0,1.5302894301260068,25,29,65.98467,322486272,738,49,12.09317,2172.0,1238,148,5658,25.0,3758.0,0.7641140545540274,1.5
0,1.6517714701779196,16,18,40.937504,186624,283,24,7.7371836,751.0,417,88,1902,15.999999940395355,1142.0,0.8683927290103626,1.3333333333333333
0,1.4634966558347227,33,39,89.03571,176319365120,1333,78,15.901626,4334.0,2343,206,10707,33.00000035762787,7389.0,0.9545056292423365,1.625
0,1.4254071676543483,22,24,54.729343,8957952,532,32,10.614192,1893.0,1170,114,5108,21.99999988079071,4579.0,0.9938972639364227,1.6
0,1.5407301576749217,35,38,224.10848003514866,69657034752,1382,58,16.846245,5382.0,3562,182,15152,35.00000011920929,15237.0,0.818384478124978,1.4666666666666666
0,1.8347971996075318,17,18,41.70557,93312,287,24,8.092225,710.0,536,86,2269,17.00000011920929,1640.0,1.4516607643577666,1.2307692307692308
0,1.5076963071386609,24,26,153.24222670534377,26873856,630,37,11.541714,2237.0,1423,124,6126,24.0,5567.0,1.3868421881310118,1.4666666666666666
0,1.4437188951958078,31,33,193.55909585792034,4586471424,1038,40,15.097358,3872.0,3092,150,13125,30.999999821186066,14756.0,0.965527262266083,1.6
0,1.6263719474707834,32,34,199.32220283598005,1632586752,1102,58,15.166811,4304.0,3018,166,12594,32.00000035762787,13637.0,1.0498866251903742,1.375
0,1.7146408774051471,23,25,58.04049,6718464,568,41,10.825222,1674.0,1134,126,4848,23.000000059604645,3865.0,1.3274847819558417,1.1428571428571428
0,1.487322340425934,23,26,61.416927,20155392,594,41,10.930394,1692.0,1138,134,5036,23.0,3915.0,1.3274847819558417,1.2
0,1.693208954556244,23,25,58.029804,6718464,568,40,10.808385,1675.0,1143,126,4892,23.0,3912.0,1.44726249944121,1.1428571428571428
0,1.5838017495455703,18,19,43.724884,248832,322,20,8.63103,933.0,722,88,3064,17.99999988079071,2679.0,1.2243944454059863,1.6
0,1.6347337705872265,33,34,78.06606,6115295232,1110,40,16.07972,4658.0,4118,150,16894,32.99999988079071,23563.0,1.03042646114729,1.625
0,1.7726617939074043,19,21,48.91169,589824,394,32,8.831663,1010.0,635,110,2804,18.99999988079071,1807.0,1.0214554656116668,1.6
0,2.4884452573638387,19,19,44.661064,93312,336,27,8.989602,1002.0,758,88,2945,19.000000059604645,2576.0,1.383807735464083,1.4285714285714286
0,1.5613604164154904,35,38,87.238846,52242776064,1382,60,16.756927,5242.0,3500,184,14886,35.000000178813934,14708.0,0.9111019780631647,1.3846153846153846
0,2.6280440432486136,14,14,33.264072,2916,176,22,6.447265,422.0,289,68,1140,14.000000298023224,713.0,1.8773870642966128,1.2857142857142858
0,1.6033259468046595,20,22,130.2355248044,2239488,442,33,9.685872,1508.0,808,106,3530,19.999999940395355,2666.0,0.884183719779189,1.2
0,3.529930309226677,10,9,21.758833,144,72,11,4.756748,130.0,130,38,468,10.0,297.0,1.4854752972273346,1.25
0,2.4741542227762383,15,15,35.205326,10368,200,19,7.201907,411.0,382,68,1492,15.000000059604645,1074.0,1.1589385323502772,1.4545454545454546
0,2.938073708605538,17,16,37.48297,24576,240,15,8.30806,790.0,790,64,2952,17.0,3629.0,0.8343470230852539,1.5
0,3.678952711926523,12,11,26.318237,576,110,13,5.756748,222.0,222,46,802,12.0,577.0,1.459147917027245,1.1111111111111112
0,1.7898121964105314,20,21,122.72306257336913,746496,408,29,9.63456,1423.0,893,98,3670,19.99999988079071,3290.0,0.7219280948873623,1.3333333333333333
0,2.1634479656636096,16,17,99.66110141799003,27648,258,28,7.334117,713.0,388,88,1642,16.0,968.0,0.6962122601251458,1.6
0,1.8123943874118573,19,22,50.372868,1990656,426,45,9.051096,1250.0,544,116,2516,18.999999940395355,1306.0,0.7424875695421236,1.5
0,1.6196503331197896,21,22,50.584053,1990656,439,25,10.20704,1500.0,1133,100,4653,20.99999976158142,4809.0,1.280019973431558,1.5714285714285714
0,1.4208716297715416,21,24,53.847687,23887872,513,35,10.415815,1729.0,898,114,4137,20.99999988079071,2964.0,0.8569957178540347,1.4
0,2.2049530414265166,21,22,51.000694,1119744,448,36,10.112591,1370.0,852,104,3456,21.000000178813934,2557.0,0.963745994207332,1.5
0,3.4155909198330505,16,15,36.288002,4096,210,17,7.328427,566.0,566,70,2094,16.0,2103.0,1.8112781244591327,1.7142857142857142
0,3.148192447144911,23,22,51.170757,1572864,462,22,11.3460655,1880.0,1880,88,7102,22.999999940395355,10850.0,0.6784070909375673,1.5
0,2.4622616135373296,30,31,180.4160372266725,107495424,918,48,13.83104,2777.0,2153,154,8576,30.000000059604645,7533.0,1.2366407419411674,1.4285714285714286
0,1.0546856272292642,35,40,89.938896,1486016741376,1468,59,17.27599,6386.0,4017,192,18259,34.99999988079071,20397.0,0.7723947502839263,1.4736842105263157
0,1.5173425713964888,27,30,69.23364,204073344,810,52,12.845443,2812.0,1745,152,7526,27.000000298023224,6615.0,1.1595115491253796,1.6
0,1.5148191334872225,24,26,59.52059,26873856,632,37,11.541715,2262.0,1431,124,6140,24.0,5681.0,1.0553532192449844,1.0909090909090908
0,1.2553319488009618,38,41,92.93542,1761205026816,1616,51,18.669834,6593.0,5333,186,22912,37.99999976158142,28659.0,1.0582770432263342,1.75
0,1.6159292559133787,60,62,360.832074453345,438244169232678912,3764,83,29.137468,23607.0,19700,278,79316,60.000000059604645,157356.0,1.0392569551141906,1.5714285714285714
0,1.0541435757472994,50,55,325.58881201099996,2888816478126080,2928,88,23.696348,18236.0,11020,274,47348,49.999999821186066,73748.0,1.471776761249793,1.6
0,2.205262432279508,21,22,128.49050085761,746496,450,36,9.853078,1236.0,840,108,3438,21.00000011920929,2493.0,1.509968612636817,1.5384615384615385
0,1.5667799069146922,26,28,164.75584853141123,80621568,736,42,12.490401,2664.0,1726,134,7346,26.0,6863.0,0.9989525689736319,1.4545454545454546
0,1.541597175511885,28,31,70.632454,967458816,904,49,13.558551,3217.0,1876,150,8192,28.00000011920929,6766.0,1.2004423013248384,1.375
0,1.513546872130981,24,26,153.24222670534377,26873856,632,36,11.524878,2239.0,1425,124,6122,23.999999940395355,5582.0,1.207518749639422,1.3333333333333333
0,1.7194279658363947,27,28,64.633675,71663616,744,38,13.045242,3140.0,2220,128,8988,26.999999940395355,10746.0,1.049398525415911,1.2
0,2.052966740656187,24,24,55.836758,3981312,546,30,11.55775,2027.0,1804,106,7116,24.00000011920929,9220.0,0.6500224216483541,1.0
0,1.5471105028523466,23,26,59.12444,40310784,607,42,11.202709,1948.0,1089,128,4831,23.000000059604645,3557.0,1.2087030080822634,1.6923076923076923
0,2.1280071805514043,26,26,150.1134440038455,37748736,626,28,12.787695,4106.0,2078,108,8372,26.0,9541.0,0.6193821946787638,1.5
0,1.475267375029463,56,57,330.4898454808422,5135673858195456,3180,77,26.852682,24394.0,21532,258,86486,56.00000011920929,227722.0,1.3381280379269256,1.7142857142857142
0,1.5041781383664212,36,38,222.3805219708705,23219011584,1386,55,16.93458,5976.0,4574,184,19088,35.999999940395355,24051.0,0.9022489914183385,1.2307692307692308
0,1.7931955635957317,25,26,151.56521845365424,8957952,638,36,11.663723,2262.0,1670,126,6824,24.999999940395355,7026.0,1.3541859576379551,1.5714285714285714
0,1.5666571551278246,37,40,92.02117,156728328192,1536,64,17.667612,6134.0,4100,194,17306,37.00000023841858,17933.0,0.9694142072857176,1.4666666666666666
0,1.4396243771894919,31,34,77.644646,5804752896,1078,54,14.918724,4438.0,2703,164,11554,31.0,11682.0,1.186557197758657,1.4666666666666666
0,1.410375129963061,23,26,59.089577,40310784,593,39,11.13103,1969.0,1178,128,5287,23.0,4223.0,1.3284807255676316,1.3846153846153846
0,1.6544219893604726,19,21,47.785572,1492992,392,28,9.25402,1045.0,682,100,3006,19.0,2080.0,0.9132829641650988,1.3333333333333333
0,1.4459653002130777,25,28,63.741947,161243136,696,40,12.147866,2063.0,1446,136,6388,25.000000059604645,5200.0,1.3199958387470214,1.875
0,1.5921499227680929,23,25,57.662594,10077696,544,36,11.028406,1643.0,1218,122,5166,22.999999940395355,4470.0,1.5794160077843602,1.7142857142857142
0,1.9209771853564293,28,30,176.2743339150648,143327232,815,55,13.329569,2269.0,1815,150,7517,28.000000059604645,6417.0,1.0949143184120973,1.4666666666666666
0,1.2588436386870052,30,33,75.18064,3869835264,1026,50,14.562882,4454.0,2755,158,11994,29.999999940395355,13352.0,0.9851717468169149,1.375
0,1.4623765832305906,20,22,49.753384,3981312,442,29,9.843337,1417.0,870,102,3856,19.999999940395355,3071.0,0.6098403047164005,1.25
0,1.7917633632841763,19,21,49.99296,746496,381,32,9.109322,876.0,642,106,2784,19.0,1812.0,0.8997437586982626,1.5384615384615385
0,2.1690919664836184,20,22,130.2355248044,294912,430,50,8.897213,1104.0,618,126,2639,19.999999940395355,1511.0,1.0540157730728,1.2
0,1.6132697300968832,22,23,134.2585039024162,1990656,482,28,10.38036,1626.0,1280,110,5288,21.99999976158142,5538.0,0.9938972639364227,1.2727272727272727
0,1.6500928518981972,24,26,59.543076,26873856,630,39,11.596555,2144.0,1326,124,5648,24.0,4791.0,1.0238995733215066,1.4
0,2.424116853734578,20,20,46.92942,186624,374,27,9.451596,1044.0,891,92,3512,20.00000011920929,3163.0,1.3527241956246545,1.5
0,1.402708114572771,21,23,52.03319,7962624,486,30,10.364505,1740.0,1050,106,4583,20.999999821186066,4110.0,0.7228578977329688,1.3333333333333333
0,1.2878263691702179,25,28,63.412323,214990848,716,38,12.203509,2516.0,1617,134,7192,24.99999988079071,6660.0,1.464381457724494,1.375
0,1.695258070823969,25,27,62.48417,22674816,682,45,11.790602,2602.0,1460,134,6133,25.00000023841858,5408.0,0.9510456605801273,1.2727272727272727
0,1.1283286927511895,43,50,112.658226,812479634472960,2342,88,20.98303,17300.0,5488,250,25176,42.999999701976776,23367.0,0.7814521843216314,1.391304347826087
0,1.0375881635860316,32,35,79.30282,27518828544,1162,49,15.737185,5300.0,3888,162,17090,32.0,23444.0,0.6685644431995964,1.5
0,2.675874038843179,15,15,35.665318,6912,200,22,7.074846,387.0,353,72,1378,14.999999940395355,906.0,1.2309595631140104,1.5384615384615385
0,1.3892344180027318,22,25,56.360546,35831808,548,34,10.809663,1748.0,1050,120,4780,21.99999988079071,3643.0,1.0848063548455138,1.6
0,2.03404894109391,15,15,34.852455,13824,204,15,7.1815405,552.0,444,66,1783,15.0,1483.0,1.3752793655393794,1.5555555555555556
0,1.5644882671653597,34,38,85.958145,247669456896,1349,58,16.792027,4196.0,2849,180,12418,34.000000059604645,10046.0,0.3227569588973983,1.5
0,1.804115320228841,18,20,118.74710878765663,279936,348,31,8.371811,960.0,541,104,2375,18.000000059604645,1483.0,0.7642045065086203,1.1111111111111112
0,2.311742794578824,19,20,116.95627916299809,139968,366,38,8.824421,1080.0,606,102,2476,19.000000178813934,1621.0,0.7424875695421236,1.0
0,1.8786623948359742,21,23,135.9840098091534,3359232,467,39,10.13023,1253.0,812,112,3471,21.00000011920929,2335.0,1.0230370655328809,1.6363636363636365
0,1.5254841166455853,19,21,47.890682,1492992,382,28,9.3300295,1091.0,735,100,3231,18.99999988079071,2484.0,0.7424875695421236,1.4
0,1.7497646972284762,22,24,54.516125,11943936,526,36,10.7751875,1672.0,971,112,4199,21.99999988079071,3023.0,0.8315435491770657,1.4545454545454546
0,1.5376291299144431,25,27,158.99835557220555,40310784,682,40,11.952397,2714.0,1604,130,6795,25.000000059604645,6646.0,0.7950402793845223,1.3333333333333333
0,1.7931544741284076,20,22,50.214,2239488,438,34,9.702709,1454.0,735,106,3178,20.0,2129.0,1.2361602543738117,1.625
0,1.4633930072946453,22,25,56.69652,26873856,549,36,10.75402,1526.0,1005,122,4555,22.000000059604645,3342.0,0.9938972639364227,1.4
0,1.3765299003473177,28,32,72.34766,3869835264,914,48,13.737184,2792.0,1866,156,8421,28.000000059604645,6776.0,0.7345299214394703,1.5555555555555556
0,1.648281158645182,22,25,56.764874,20155392,568,44,10.719545,2036.0,897,124,4032,22.00000011920929,2611.0,0.6840384356390417,1.2
0,2.037713319384067,24,25,57.591446,11943936,588,35,11.689401,1813.0,1339,114,5454,23.99999988079071,4741.0,1.1241854163060885,1.3846153846153846
0,1.661496284672319,25,28,63.81573,120932352,726,48,12.113391,2562.0,1276,138,5592,25.00000011920929,3954.0,1.0154312795576,1.7142857142857142
0,1.1897103269807048,32,37,222.41458824157232,61917364224,1280,65,15.354939,6464.0,2834,190,12866,31.99999976158142,12453.0,0.6685644431995964,1.5555555555555556
0,1.429122125649283,22,25,56.598915,26873856,551,37,10.737184,1748.0,1025,122,4656,22.0,3508.0,0.8658566174572236,1.4
0,1.4117521406400704,34,39,88.63656,278628139008,1409,72,16.623688,5967.0,2838,196,12699,33.999999940395355,10379.0,0.9112392226370906,1.4444444444444444
0,1.5536579007292468,29,32,73.16682,1451188224,964,55,14.104416,3906.0,2080,156,8884,28.99999988079071,7863.0,1.237513637178695,1.4
0,1.942788752596953,18,20,46.093452,314928,356,35,8.486072,1150.0,502,102,2202,18.000000178813934,1243.0,1.768853837616,1.2857142857142858
0,1.8608752688791468,13,15,33.89721,31104,188,21,6.3601737,446.0,207,74,996,13.0,432.0,0.9912642605354288,1.3333333333333333
0,1.9003893944181036,18,20,45.88925,419904,356,35,8.609061,1116.0,511,100,2260,18.00000023841858,1292.0,1.0529407605626349,1.0909090909090908
0,1.8985507185120585,19,21,48.318012,1179648,392,35,9.234747,960.0,606,104,2648,18.999999940395355,1614.0,0.7742433029172697,1.4285714285714286
0,1.6383199222113105,18,20,45.408714,746496,360,28,8.737185,1138.0,586,96,2616,17.999999940395355,1737.0,1.0975378398419537,1.5
0,1.3430864621513974,33,39,88.080635,352638730240,1386,74,16.075388,5888.0,2507,200,11634,33.00000035762787,8563.0,0.7230020642792743,1.0909090909090908
0,2.35272586506349,19,19,44.8641,82944,336,25,8.847372,1066.0,802,90,3125,18.999999940395355,2950.0,1.7832474385325103,1.4666666666666666
0,1.8927533926235227,19,21,124.48973799722023,559872,389,35,8.915521,1088.0,603,108,2617,19.00000011920929,1605.0,0.7424875695421236,1.25
0,1.9834115763103815,14,16,38.416145,36864,210,27,6.712761,382.0,247,84,1148,14.0,517.0,0.5916727785823274,1.7142857142857142
0,2.475389394868248,17,17,98.15109800251437,20736,266,24,7.8642087,726.0,546,82,2141,17.0,1711.0,1.450467463408549,1.5
0,2.212475731822827,16,16,37.589104,18432,234,19,7.521673,619.0,502,74,2000,16.0,1653.0,1.4237949406953987,1.5555555555555556
0,2.197223881054824,25,26,60.88154,7558272,623,44,11.865809,1850.0,1418,126,5663,25.00000023841858,4959.0,1.0783220795483648,1.4444444444444444
0,2.098559550414749,20,22,51.801437,559872,415,48,9.240942,922.0,633,118,2716,20.000000059604645,1578.0,0.8112781244591328,1.2
0,1.6522084726091086,24,27,62.566063,26873856,659,53,11.325369,2324.0,1147,142,5041,24.0,3619.0,0.785235442391543,1.0
0,1.2182119473447661,34,40,89.98272,1253826625536,1437,67,16.720348,5567.0,3011,200,13928,34.00000011920929,11741.0,0.6402064333604702,1.5555555555555556
0,1.8538985201136733,20,22,50.447464,1679616,438,37,9.630229,1455.0,710,108,3070,20.00000011920929,1989.0,1.1567796494470395,1.3846153846153846
0,1.746084036524231,23,25,147.48764289430778,7558272,580,41,10.879917,2040.0,1116,124,4747,23.000000178813934,3721.0,0.9123163027543336,1.2
0,1.746084036524231,23,25,147.48764289430778,7558272,580,41,10.879917,2040.0,1116,124,4747,23.000000178813934,3721.0,0.9123163027543336,1.2
0,1.7566071049076375,24,26,60.205032,11337408,630,44,11.2906,2269.0,1251,130,5284,24.00000023841858,4265.0,1.0408520829727552,1.1666666666666667
0,1.9951244918461886,17,19,113.00820708888993,124416,316,34,7.9643793,745.0,427,102,1874,17.0,1023.0,0.9780155566622414,1.25
0,1.8326492664211984,13,14,31.826437,13824,170,16,6.3601727,438.0,246,64,1092,12.999999940395355,616.0,0.9912642605354288,1.6666666666666667
0,1.5018376188712117,27,29,170.51455181228593,161243136,794,41,12.935559,2908.0,2008,138,8527,27.0,8619.0,0.9086539335415879,1.6363636363636365
0,1.533685639777406,28,31,71.18895,544195584,866,53,13.434759,3056.0,1889,154,8234,28.00000023841858,7090.0,1.0270582666007906,1.4666666666666666
0,1.781908619384017,19,20,46.262238,373248,352,26,9.13456,1018.0,773,94,3190,18.99999988079071,2731.0,1.4574248814091713,1.6
0,1.7936719983399037,23,25,57.812958,7558272,568,41,10.955927,1871.0,1100,124,4626,23.000000059604645,3574.0,1.0676111603502403,1.4285714285714286
0,2.2882872801423866,18,18,41.934715,82944,300,22,8.668234,855.0,693,80,2722,17.999999940395355,2409.0,1.2516291673878228,1.4
0,1.6999823940394978,17,18,41.455956,124416,287,20,8.147867,805.0,585,84,2455,16.999999940395355,2000.0,1.4516607643577666,1.6
0,1.8110882344427517,17,19,44.171715,221184,310,31,8.134576,661.0,474,98,2074,17.0,1313.0,0.672294817075638,1.4285714285714286
0,1.616608334962183,21,24,54.789433,7558272,504,42,10.092225,1556.0,805,122,3641,21.00000023841858,2355.0,0.7228578977329688,1.25
0,1.7106586480305173,19,22,51.22469,2654208,436,36,9.232834,1158.0,590,114,2702,18.999999940395355,1528.0,0.9530138853315973,1.4
0,2.7303248607514443,13,13,75.05672200192275,1458,150,21,5.947265,346.0,224,64,887,13.000000298023224,498.0,1.1401156785146092,1.1428571428571428
0,1.8250963576157702,25,27,62.07791,40310784,682,45,12.078917,2318.0,1360,130,5735,25.00000011920929,4552.0,0.6343095546405662,1.3333333333333333
0,1.7124721206823073,17,19,113.00820708888993,248832,318,28,8.050444,1052.0,478,96,2145,16.999999940395355,1316.0,0.672294817075638,1.25
0,1.8445726112699683,13,15,34.33845,27648,187,17,6.339265,332.0,215,76,1018,12.99999988079071,473.0,0.7793498372920851,1.4285714285714286
0,1.9722493108674783,45,45,103.707596,8349416423424,1974,51,22.078917,13672.0,12496,190,49113,45.0,120549.0,0.5032583347756457,1.4
0,3.286879282001175,22,21,120.0100105892844,589824,420,21,10.701906,1584.0,1584,86,5960,22.0,8406.0,0.43949698692151334,1.3333333333333333
0,1.473999641486057,19,22,49.194397,5971968,422,34,9.39898,1334.0,654,106,3078,18.999999821186066,1943.0,0.7742433029172697,1.5
0,1.8236234759317502,14,15,34.41714,20736,194,17,6.770857,430.0,307,70,1340,14.0,814.0,1.2916919971380596,1.7142857142857142
0,1.4986963095782944,21,23,51.869682,10616832,476,24,10.398979,1342.0,981,104,4324,20.99999976158142,3381.0,0.7918583525674836,1.4285714285714286
0,1.1970064455790403,34,38,86.467125,139314069504,1272,57,16.541716,4615.0,3594,184,15954,34.00000011920929,16548.0,0.9363790159392478,1.625
0,1.2280584760826692,48,56,126.14486,92442127300034560,2922,100,23.708382,11691.0,6640,278,30188,48.000000059604645,27046.0,0.24988229283318544,1.0
0,2.017927758537747,19,20,46.186745,373248,366,29,9.130229,1144.0,694,94,2844,19.000000059604645,2146.0,0.8314743880097293,1.2727272727272727
0,2.1409723942780112,18,19,43.889877,186624,325,31,8.630229,858.0,555,90,2297,18.000000059604645,1516.0,0.7642045065086203,1.3333333333333333
0,2.1169331929219743,20,21,48.671738,559872,401,35,9.540913,1122.0,761,100,3115,20.00000011920929,2287.0,0.8112781244591328,1.2727272727272727
0,2.0675248287450874,23,24,140.02699740140255,3359232,538,36,10.934758,1828.0,1182,114,4758,23.00000011920929,4127.0,0.8865408928220898,1.2857142857142858
0,1.586555519116931,14,16,36.02581,82944,219,17,6.9326534,483.0,298,76,1408,13.99999988079071,785.0,1.0949143184120973,1.75
0,2.6900740404183368,21,21,121.24547400310598,139968,414,31,9.518764,1248.0,948,104,3659,21.00000011920929,3220.0,1.3752580686696534,1.3333333333333333
0,1.8754291495945654,17,19,43.94901,221184,314,33,8.084769,846.0,441,98,1980,17.0,1104.0,0.672294817075638,1.4285714285714286
0,2.2259181215549946,16,17,40.05168,27648,258,31,7.3894644,708.0,381,88,1602,16.000000059604645,934.0,1.014097655573916,1.1428571428571428
0,2.1199056823130014,16,17,99.66110141799003,27648,258,27,7.328133,729.0,396,88,1670,15.999999940395355,1012.0,0.5435644431995964,1.0
0,1.8305825978821901,17,18,41.381474,124416,294,23,8.164704,844.0,538,84,2274,17.0,1647.0,1.1400677626718574,1.4285714285714286
0,1.4936925672906844,23,26,59.20457,35831808,620,39,11.016769,2324.0,1116,130,4994,22.99999988079071,3741.0,0.5586293734521992,1.4285714285714286
0,1.4519765434347212,32,36,82.873215,18345885696,1198,60,15.254805,4000.0,2603,184,11450,31.99999976158142,9960.0,1.3233885792578717,1.625
0,1.6613953033086055,24,26,60.00952,21233664,632,41,11.420687,2036.0,1307,128,5620,23.99999976158142,4679.0,1.122607968400632,1.5384615384615385
0,1.0847567113493557,31,35,78.96199,30958682112,1156,51,15.169836,5594.0,3098,168,13913,30.999999821186066,16015.0,0.965527262266083,1.3333333333333333
0,1.510662149211137,27,30,68.89883,272097792,808,51,12.896753,2830.0,1729,150,7584,27.000000298023224,6439.0,1.183088913358015,1.4666666666666666
0,1.39331845019791,28,30,69.163536,241864704,816,42,13.367411,3208.0,2405,144,10166,27.999999940395355,11766.0,1.4029509030414604,1.4736842105263157
0,2.054540173165403,9,10,22.796871,864,81,10,4.360173,140.0,76,48,375,8.999999940395355,132.0,1.3516441151533924,1.4285714285714286
0,1.788413313770057,24,25,145.79591953504695,5038848,586,38,11.328606,2210.0,1502,120,6112,24.00000011920929,6291.0,1.3965354233178195,1.4736842105263157
0,2.0997048132484886,13,14,32.285385,7776,168,21,6.198377,442.0,218,68,958,13.00000011920929,476.0,1.2389012566026307,1.5555555555555556
0,2.1086991089285365,15,16,37.068394,23328,226,25,7.109061,622.0,330,78,1408,15.000000178813934,802.0,1.0529815751302696,1.25
0,1.4748147113880903,19,21,47.474274,1990656,400,28,9.343336,1302.0,750,98,3349,18.999999940395355,2572.0,1.0214554656116668,1.6923076923076923
0,1.5325078041905487,26,28,164.75584853141123,53747712,704,40,12.253038,2320.0,1761,138,7522,25.999999940395355,7206.0,0.9989525689736319,1.4545454545454546
0,1.5352119505329758,27,30,68.36433,483729408,840,49,13.096555,3088.0,1698,146,7398,27.000000059604645,6026.0,0.8710955350455424,1.7777777777777777
0,1.4978773877125962,17,19,42.77538,663552,316,22,8.432653,860.0,543,88,2462,16.99999988079071,1711.0,1.0863128407412879,2.0
0,3.0436904114263936,19,19,45.536606,34992,336,31,8.552437,894.0,630,96,2413,19.00000023841858,1711.0,1.8732214356139145,1.4666666666666666
